case_mass_success,mean_mass,p10_mass,mean_size,median_size,p90_size,top1_coverage,minority_fraction,empty,rep,model,method
0.8940170940170941,0.8875479400138215,0.6666666666666666,13.788034188034189,13.0,24.0,0.9504273504273504,0.8212078748290457,0.0,4,1,mccp10
0.9094017094017094,0.9053787528732841,0.7117142857142859,19.174358974358974,17.0,35.0,0.958974358974359,0.8393036679011923,0.0,4,1,pacs_mondrian
0.9076923076923077,0.913363584788714,0.7101045296167249,19.21196581196581,18.0,34.0,0.9401709401709402,0.8782888386367709,0.0,4,2,global
0.8581196581196581,0.8658894268513014,0.6152173913043479,11.57948717948718,11.0,19.0,0.9162393162393162,0.7956448373613327,0.0,4,2,top1_cp
0.9076923076923077,0.913363584788714,0.7101045296167249,19.205128205128204,18.0,34.0,0.9401709401709402,0.8782888386367709,0.0,4,2,mccp10
0.9333333333333333,0.9260221918075235,0.7692307692307693,23.047863247863248,24.0,38.0,0.9504273504273504,0.891044113519779,0.0,4,2,pacs_mondrian
0.8717948717948718,0.8831827642551797,0.628658536585366,17.497435897435896,16.0,31.0,0.9264957264957265,0.8218229185892272,0.0,4,3,global
0.7777777777777778,0.8129496718407302,0.4,10.478632478632479,10.0,18.0,0.8615384615384616,0.7387799675206337,0.0,4,3,top1_cp
0.8512820512820513,0.8682338969313622,0.5795918367346939,15.68034188034188,15.0,27.0,0.9111111111111111,0.806561420020664,0.0,4,3,mccp10
0.882051282051282,0.8926676486472486,0.6666666666666666,20.23247863247863,18.0,35.0,0.9282051282051282,0.8458395343349276,0.0,4,3,pacs_mondrian
0.8991452991452992,0.8985876643189018,0.6953846153846155,15.153846153846153,14.0,27.0,0.9435897435897436,0.8355753884454541,0.0,5,0,global
0.8256410256410256,0.838778471992316,0.5202037351443124,8.629059829059829,8.0,15.0,0.9076923076923077,0.7433614633458971,0.0,5,0,top1_cp
0.905982905982906,0.9035048212022565,0.7039745627980922,15.96923076923077,15.0,29.0,0.9435897435897436,0.8448202057505239,0.0,5,0,mccp10
0.9179487179487179,0.9143900004578509,0.7415094339622643,19.28205128205128,20.0,24.0,0.9606837606837607,0.8534478144371976,0.0,5,0,pacs_mondrian
0.8769230769230769,0.8856069034774988,0.6406417112299466,13.290598290598291,12.0,24.0,0.9401709401709402,0.8232872502494939,0.0,5,1,global
0.7555555555555555,0.7909009064462932,0.3807776962582538,7.153846153846154,7.0,12.0,0.8598290598290599,0.6983091353236032,0.0,5,1,top1_cp
0.8888888888888888,0.8927389216383589,0.6666666666666666,14.80854700854701,14.0,26.600000000000023,0.9418803418803419,0.8382221274882705,0.0,5,1,mccp10
0.8923076923076924,0.901349862426643,0.6855263157894737,18.425641025641024,14.0,36.0,0.9452991452991453,0.8440311378684046,0.0,5,1,pacs_mondrian
0.8888888888888888,0.8923072413121209,0.6666666666666667,17.58803418803419,16.0,31.0,0.9316239316239316,0.8402754970606257,0.0,5,2,global
0.8085470085470086,0.8284175868631618,0.5,10.011965811965812,9.0,17.0,0.8871794871794871,0.7538148812768737,0.0,5,2,top1_cp
0.8803418803418803,0.8850655974211187,0.6666666666666666,16.24957264957265,15.0,28.600000000000023,0.9247863247863248,0.8325910396575322,0.0,5,2,mccp10
0.9094017094017094,0.9037256452811715,0.7142857142857142,21.43076923076923,20.0,35.60000000000002,0.9435897435897436,0.850127047361574,0.0,5,2,pacs_mondrian
0.9179487179487179,0.925239357773891,0.7580000000000001,21.58974358974359,21.0,37.0,0.9572649572649573,0.8867058731080959,0.0,5,3,global
0.8700854700854701,0.8832889841293258,0.625,12.80854700854701,12.0,22.0,0.9282051282051282,0.8204833488452655,0.0,5,3,top1_cp
0.9179487179487179,0.9242355474743892,0.7580000000000001,20.96068376068376,20.0,36.0,0.9572649572649573,0.8850902349615376,0.0,5,3,mccp10
0.9230769230769231,0.9272581448341995,0.7543478260869566,25.218803418803418,24.0,34.0,0.9572649572649573,0.8936817750599084,0.0,5,3,pacs_mondrian
