case_mass_success,mean_mass,p10_mass,mean_size,median_size,p90_size,top1_coverage,minority_fraction,empty,rep,model,method
0.905982905982906,0.9683157239127712,0.9090909090909091,52.04615384615385,49.0,84.60000000000002,0.9829059829059829,0.9519981206796876,0.0,5,0,pacs_stratified
0.8957264957264958,0.9666344249923006,0.8832579185520363,45.70940170940171,41.0,86.60000000000002,0.9863247863247864,0.9440651700594921,0.0,5,1,global_panel
0.905982905982906,0.9713117583812945,0.9038402457757296,49.85470085470085,50.0,76.0,0.9863247863247864,0.9475671505742035,0.0,5,1,pacs_global_residual
0.9042735042735043,0.9708900564131779,0.9,47.26495726495727,48.0,66.0,0.9846153846153847,0.9499001223392878,0.0,5,1,pacs_stratified
0.9145299145299145,0.9743316428187864,0.9394799054373524,58.06666666666667,56.0,101.0,0.9863247863247864,0.9585808598692076,0.0,5,2,global_panel
0.8974358974358975,0.9690826715761183,0.8907801418439716,49.1025641025641,52.0,72.0,0.9846153846153847,0.9521543766340683,0.0,5,2,pacs_global_residual
0.9111111111111111,0.9726795661449844,0.9273109243697479,60.00683760683761,70.0,83.0,0.9863247863247864,0.9531694109640623,0.0,5,2,pacs_stratified
0.9316239316239316,0.9797287280652565,0.9438155136268344,69.71452991452992,63.0,127.0,0.9897435897435898,0.9637775639300058,0.0,5,3,global_panel
0.9111111111111111,0.9746943747369661,0.9252747252747253,60.2017094017094,65.0,82.0,0.9829059829059829,0.9565465245340649,0.0,5,3,pacs_global_residual
0.9094017094017094,0.974710654753246,0.917056856187291,59.93846153846154,61.0,83.0,0.9829059829059829,0.9570534505582322,0.0,5,3,pacs_stratified
0.8940170940170941,0.9668046551967315,0.894736842105263,45.98461538461538,41.0,84.60000000000002,0.9829059829059829,0.9452698586018542,0.0,6,0,global_panel
0.8923076923076924,0.9666698084577409,0.894736842105263,45.0991452991453,44.0,74.0,0.9846153846153847,0.9415130215683429,0.0,6,0,pacs_global_residual
0.8974358974358975,0.9662718615958091,0.8954627949183304,47.70940170940171,49.0,82.0,0.9829059829059829,0.9385827129355491,0.0,6,0,pacs_stratified
0.9367521367521368,0.9807571178194125,0.9484210526315789,66.0991452991453,60.0,123.20000000000005,0.9897435897435898,0.9637851658202553,0.0,6,1,global_panel
0.9282051282051282,0.9799376852921967,0.9389705882352941,61.65128205128205,55.0,94.60000000000002,0.9880341880341881,0.9637320935610977,0.0,6,1,pacs_global_residual
0.9282051282051282,0.9803721311396805,0.9484210526315789,64.36752136752136,68.0,99.0,0.9880341880341881,0.9647020419824673,0.0,6,1,pacs_stratified
0.9230769230769231,0.9791575876985761,0.935,65.50256410256411,60.0,119.60000000000002,0.9880341880341881,0.9603945111811396,0.0,6,2,global_panel
0.9094017094017094,0.9755835984627369,0.9180000000000001,58.47863247863248,63.0,79.0,0.9846153846153847,0.9595086178999717,0.0,6,2,pacs_global_residual
0.8991452991452992,0.9719443219250011,0.896842105263158,61.35042735042735,58.0,104.0,0.9829059829059829,0.9507949298260895,0.0,6,2,pacs_stratified
0.9042735042735043,0.9681308648639795,0.9090909090909091,57.52820512820513,53.0,103.60000000000002,0.9829059829059829,0.9486683547761299,0.0,6,3,global_panel
0.905982905982906,0.9718872103295881,0.9121212121212121,60.03931623931624,63.0,89.0,0.9846153846153847,0.9598098548842664,0.0,6,3,pacs_global_residual
0.9162393162393162,0.9740085169478135,0.9325842696629215,58.909401709401706,62.0,79.0,0.9863247863247864,0.9623910749529352,0.0,6,3,pacs_stratified
0.9316239316239316,0.9789937110238522,0.9375,54.11452991452992,49.0,99.60000000000002,0.9880341880341881,0.9654332197969588,0.0,7,0,global_panel
0.9196581196581196,0.9754938816787553,0.9177419354838711,48.646153846153844,45.0,81.0,0.9863247863247864,0.9604502333585453,0.0,7,0,pacs_global_residual
0.9333333333333333,0.9808820473883261,0.9333333333333333,57.29401709401709,67.0,83.0,0.9897435897435898,0.9638341891622564,0.0,7,0,pacs_stratified
0.9025641025641026,0.9703189509072404,0.8999999999999999,42.66324786324786,38.0,80.60000000000002,0.9880341880341881,0.9471740603995281,0.0,7,1,global_panel
0.905982905982906,0.9712567721080686,0.9,45.78119658119658,41.0,82.60000000000002,0.9914529914529915,0.944553274285506,0.0,7,1,pacs_global_residual
